current[A]	odmr_peak_pos_0[Hz]	odmr_peak_pos_1[Hz]
0.07175850567044698	2645347275.8634734	2725632370.5486197
0.07189126084056038	2645345433.8980913	2725633077.76363
0.07202401601067379	2645344408.342423	2725632070.868825
0.0721567711807872	2645347617.156358	2725633362.999849
0.07228952635090061	2645347132.618248	2725632600.998038
0.07242228152101401	2645345903.239877	2725633224.6057673
0.07255503669112742	2645348629.3340464	2725629459.072338
0.07268779186124083	2645346938.7946053	2725633286.351343
0.07282054703135424	2645347155.7121477	2725634208.446003
0.07295330220146766	2645347899.4541817	2725632462.580303
0.07308605737158107	2645350052.6521826	2725633381.3714075
0.07321881254169448	2645349817.580982	2725634347.1448193
0.07335156771180788	2645350704.6349936	2725634249.7657614
0.07348432288192129	2645350552.734381	2725632636.666686
0.0736170780520347	2645350537.695888	2725633858.5933847
0.0737498332221481	2645349836.4728384	2725634802.543292
0.07388258839226151	2645350600.720079	2725635723.5259495
0.07401534356237492	2645350234.1952343	2725632879.42016
0.07414809873248833	2645354872.1679363	2725633835.7550087
0.07428085390260174	2645353744.6139812	2725632305.985321
0.07441360907271516	2645353459.1797924	2725631742.468905
0.07454636424282857	2645353464.3997455	2725633008.273534
0.07467911941294197	2645351440.7079854	2725634543.427616
0.07481187458305538	2645353841.8873577	2725632928.7300606
0.07494462975316879	2645353945.8321867	2725632242.1038294
0.0750773849232822	2645352776.3674774	2725630821.870249
0.0752101400933956	2645356657.645584	2725631307.101918
0.07534289526350901	2645355572.6543264	2725629523.599075
0.07547565043362242	2645355440.227873	2725632679.8519573
0.07560840560373583	2645352332.7522373	2725631889.3455467
0.07574116077384924	2645354868.9081373	2725630376.895303
0.07587391594396264	2645355912.2600904	2725628551.8633485
0.07600667111407607	2645357433.287965	2725628701.3949723
0.07613942628418947	2645355860.7006927	2725632542.1229305
0.07627218145430288	2645358032.592018	2725631093.008459
0.07640493662441629	2645357856.188048	2725630426.751479
0.0765376917945297	2645357644.4998765	2725630267.286732
0.0766704469646431	2645353577.882016	2725630614.756551
0.07680320213475651	2645357586.9054556	2725629000.4945006
0.07693595730486992	2645359226.622499	2725627807.4446287
0.07706871247498333	2645356649.9121575	2725629525.630952
0.07720146764509674	2645357913.670346	2725627436.707243
0.07733422281521014	2645358214.4399624	2725626008.45416
0.07746697798532357	2645360062.8721304	2725627043.1192293
0.07759973315543697	2645360760.2179775	2725629588.423292
0.07773248832555038	2645357321.730802	2725629395.978656
0.07786524349566379	2645357487.740109	2725628003.8693705
0.0779979986657772	2645361651.587409	2725628745.176854
0.0781307538358906	2645358933.0406637	2725628067.3943367
0.07826350900600401	2645358076.6377525	2725629538.1274033
0.07839626417611742	2645358913.183439	2725628471.8603277
0.07852901934623083	2645358684.899585	2725627831.4197283
0.07866177451634424	2645360037.332726	2725628429.13237
0.07879452968645764	2645360991.6259665	2725626246.7315044
0.07892728485657105	2645362051.1949415	2725628032.9938684
0.07906004002668447	2645363537.0063314	2725626099.4248333
0.07919279519679788	2645360914.2636347	2725628575.0117674
0.07932555036691129	2645360033.4789934	2725626558.359904
0.0794583055370247	2645362384.4854746	2725627614.712983
0.0795910607071381	2645364701.56948	2725625264.2730303
0.07972381587725151	2645363283.1021767	2725627540.472629
0.07985657104736492	2645362039.6089735	2725628001.7422495
0.07998932621747833	2645361634.036263	2725627397.405856
0.08012208138759173	2645361277.3188715	2725628787.8992205
0.08025483655770514	2645361204.9234595	2725626308.5142865
0.08038759172781855	2645362629.9560823	2725625333.386092
0.08052034689793196	2645365132.8147583	2725626876.2967186
0.08065310206804538	2645362801.7868433	2725626675.915289
0.08078585723815879	2645361709.171453	2725627245.746107
0.0809186124082722	2645364073.9009266	2725628767.789348
0.0810513675783856	2645362251.75904	2725625161.189696
0.08118412274849901	2645363549.607958	2725626269.5709033
0.08131687791861242	2645365049.0034423	2725626050.612643
0.08144963308872583	2645364592.474737	2725624819.4211483
0.08158238825883923	2645366174.6764193	2725624311.9929256
0.08171514342895264	2645365722.1329107	2725623776.684503
0.08184789859906605	2645367331.7515078	2725621186.068813
0.08198065376917946	2645368643.3138795	2725623205.02305
0.08211340893929288	2645368182.3146076	2725624516.94464
0.08224616410940629	2645364949.8704166	2725624642.285989
0.0823789192795197	2645369681.597492	2725624347.7454667
0.0825116744496331	2645369277.76518	2725626489.347746
0.08264442961974651	2645366488.7755218	2725621852.9724646
0.08277718478985992	2645369384.6363115	2725626775.393792
0.08290993995997332	2645370414.9360757	2725624263.774081
0.08304269513008673	2645368747.195552	2725624791.978287
0.08317545030020014	2645367726.1398063	2725625133.149445
0.08330820547031355	2645370524.3289013	2725625543.591446
0.08344096064042696	2645371098.151707	2725625762.1110673
0.08357371581054036	2645370108.454445	2725624614.728054
0.08370647098065379	2645369380.5666647	2725628306.701003
0.0838392261507672	2645367846.041976	2725627199.4190974
0.0839719813208806	2645370804.897663	2725621912.3146887
0.08410473649099401	2645370410.9141893	2725624767.625669
0.08423749166110742	2645369211.7192793	2725624508.2725983
0.08437024683122082	2645372100.2106447	2725622206.8497543
0.08450300200133423	2645371891.5420523	2725623381.9606285
0.08463575717144764	2645372062.423518	2725622112.625386
0.08476851234156105	2645373628.424143	2725622732.694208
0.08490126751167446	2645371175.5023613	2725624546.580523
0.08503402268178786	2645372880.573564	2725624066.3821263
0.08516677785190127	2645372961.133421	2725624723.392029
0.08529953302201469	2645372952.104942	2725626556.577014
0.0854322881921281	2645372600.5616636	2725625922.792642
0.08556504336224151	2645372321.4923277	2725625652.2619815
0.08569779853235492	2645372809.347345	2725626585.276051
0.08583055370246832	2645372248.945273	2725622974.906788
0.08596330887258173	2645376131.866629	2725621906.483551
0.08609606404269514	2645375101.1396103	2725622262.642109
0.08622881921280855	2645373681.5897717	2725623105.6447673
0.08636157438292195	2645373991.2925596	2725625846.4082966
0.08649432955303536	2645375184.041318	2725623634.072919
0.08662708472314877	2645373779.139454	2725624382.443678
0.08675983989326219	2645375412.095067	2725623262.6958895
0.0868925950633756	2645376513.0306025	2725624440.622352
0.08702535023348901	2645376324.641402	2725624229.0812044
0.08715810540360241	2645374929.0518394	2725623652.316051
0.08729086057371582	2645376730.3791494	2725623105.742174
0.08742361574382923	2645374507.703229	2725625453.1919737
0.08755637091394264	2645376901.3879905	2725622776.26388
0.08768912608405605	2645376667.695425	2725623908.1867485
0.08782188125416945	2645376524.1093073	2725621620.321662
0.08795463642428286	2645375894.5009966	2725623118.059809
0.08808739159439627	2645377075.7577195	2725621442.3018384
0.08822014676450968	2645376143.1165237	2725620678.4312463
0.0883529019346231	2645379331.4183416	2725621462.1028357
0.0884856571047365	2645379520.5979166	2725621356.193024
0.08861841227484991	2645377804.688942	2725619921.5007753
0.08875116744496332	2645378832.717497	2725620966.634828
0.08888392261507673	2645378676.5253057	2725620468.1459303
0.08901667778519014	2645378059.481326	2725620878.8075776
0.08914943295530355	2645380768.1474023	2725622277.5137105
0.08928218812541695	2645381531.400893	2725620815.5265093
0.08941494329553036	2645383154.292473	2725621067.073081
0.08954769846564377	2645382666.144099	2725620045.673031
0.08968045363575718	2645380439.4990897	2725623439.9835243
0.08981320880587058	2645378706.1702757	2725621540.165562
0.089945963975984	2645381154.9148474	2725620274.331135
0.09007871914609741	2645383212.84326	2725620013.6008806
0.09021147431621082	2645383395.123746	2725620695.671568
0.09034422948632423	2645384885.666623	2725620057.489551
0.09047698465643764	2645381677.8428416	2725620270.3969135
0.09060973982655104	2645383152.9801292	2725619565.7944555
0.09074249499666445	2645385124.2678165	2725618239.914853
0.09087525016677786	2645385260.937793	2725618645.9698524
0.09100800533689127	2645382959.3331146	2725618200.7003436
0.09114076050700468	2645382816.257468	2725618377.4920707
0.09127351567711808	2645385447.633464	2725617387.4264617
0.0914062708472315	2645382952.7159243	2725620179.0956593
0.09153902601734491	2645384610.92908	2725619542.834741
0.09167178118745832	2645384223.607691	2725617907.560252
0.09180453635757173	2645386443.3557954	2725614810.113373
0.09193729152768514	2645389787.2487373	2725615642.6730285
0.09207004669779854	2645389536.5043106	2725614930.483843
0.09220280186791195	2645388735.9013143	2725614861.405934
0.09233555703802536	2645385608.5207396	2725617061.9592686
0.09246831220813877	2645389746.2395535	2725617359.190976
0.09260106737825217	2645385686.9063554	2725615143.673785
0.09273382254836558	2645389711.95135	2725615808.4598665
0.09286657771847899	2645387404.404916	2725612214.785451
0.09299933288859241	2645390862.475175	2725613255.7259617
0.09313208805870582	2645388897.9409156	2725614065.0393724
0.09326484322881923	2645392262.4470577	2725614805.1244144
0.09339759839893264	2645392621.8885045	2725611734.835719
0.09353035356904604	2645392442.8961744	2725613592.013534
0.09366310873915945	2645389844.857795	2725614098.9421353
0.09379586390927286	2645393161.6494236	2725615040.486821
0.09392861907938627	2645392434.6717157	2725614695.365139
0.09406137424949967	2645391648.0151854	2725616777.351701
0.09419412941961308	2645392391.4837112	2725614169.0131297
0.09432688458972649	2645391662.259923	2725615860.9454994
0.0944596397598399	2645390639.544147	2725616272.658128
0.09459239492995332	2645388539.2945786	2725619290.245452
0.09472515010006673	2645390773.3970757	2725618096.1684866
0.09485790527018013	2645388043.8184104	2725618881.7398424
0.09499066044029354	2645389390.4810247	2725617653.048004
0.09512341561040695	2645390027.123193	2725616941.420622
0.09525617078052036	2645391700.6222277	2725618031.6781797
0.09538892595063377	2645390175.9374595	2725617257.0496945
0.09552168112074717	2645390575.678317	2725617819.5888753
0.09565443629086058	2645391888.4979315	2725617152.709738
0.09578719146097399	2645391336.5110836	2725618104.450263
0.0959199466310874	2645391799.9014473	2725616173.948508
0.09605270180120082	2645395509.4596386	2725616616.9069376
0.09618545697131423	2645391732.9599266	2725616159.4483433
0.09631821214142763	2645393911.0874968	2725617445.6102505
0.09645096731154104	2645392307.356412	2725618125.920861
0.09658372248165445	2645392386.7659883	2725616421.6884956
0.09671647765176786	2645393378.479066	2725617218.442093
0.09684923282188126	2645393472.481033	2725617176.194655
0.09698198799199467	2645392257.483619	2725617043.8523006
0.09711474316210808	2645395718.866308	2725617939.255778
0.09724749833222149	2645394015.0548725	2725618103.7271442
0.0973802535023349	2645394347.782898	2725619262.033372
0.0975130086724483	2645392343.199158	2725618285.7968187
0.09764576384256173	2645394473.0215864	2725617679.1570606
0.09777851901267513	2645396785.4898005	2725614385.162348
0.09791127418278854	2645396533.110469	2725617275.6652117
0.09804402935290195	2645396589.642663	2725616379.1334925
0.09817678452301536	2645398475.7878375	2725617658.003027
0.09830953969312876	2645397733.370569	2725617621.7080917
0.09844229486324217	2645395531.6385145	2725616337.1618204
0.09857505003335558	2645396751.60242	2725615532.1252656
0.09870780520346899	2645400715.3124657	2725617531.76147
0.0988405603735824	2645397729.7482195	2725616797.6477222
0.0989733155436958	2645398352.9553657	2725615593.4507236
0.09910607071380922	2645399469.6555495	2725618090.708933
0.09923882588392263	2645396908.3631535	2725617397.754486
0.09937158105403604	2645400112.702297	2725616614.9515314
0.09950433622414945	2645399520.2272882	2725616488.294856
0.09963709139426286	2645398402.275402	2725618298.6981134
0.09976984656437626	2645399228.044155	2725618854.2000914
0.09990260173448967	2645397986.765549	2725620550.4067516
0.10003535690460308	2645397141.4685483	2725619376.388859
0.10016811207471649	2645400882.972229	2725617535.8045473
0.1003008672448299	2645401652.3177333	2725615651.6100717
0.1004336224149433	2645402561.6472406	2725617316.229541
0.10056637758505671	2645401582.0841703	2725616059.7588983
0.10069913275517013	2645400592.2016373	2725616417.6795406
0.10083188792528354	2645401571.292326	2725615767.4996758
0.10096464309539695	2645402543.693242	2725614789.1371226
0.10109739826551035	2645401865.5279765	2725615631.9106774
0.10123015343562376	2645403573.8730297	2725613678.579684
0.10136290860573717	2645403912.322119	2725616031.15082
0.10149566377585058	2645402737.1297417	2725616190.5697904
0.10162841894596399	2645402423.9309263	2725614184.707954
0.1017611741160774	2645403780.5994787	2725613879.27022
0.1018939292861908	2645403100.1419506	2725616606.099228
0.10202668445630421	2645402233.375167	2725615723.561531
0.10215943962641762	2645402833.0912647	2725616470.705146
0.10229219479653104	2645403271.902256	2725613746.0354795
0.10242494996664445	2645405079.5855017	2725614523.680027
0.10255770513675785	2645403838.138131	2725613454.2849445
0.10269046030687126	2645403597.4821925	2725613815.3502107
0.10282321547698467	2645404464.1381893	2725614786.883083
0.10295597064709808	2645406670.3640537	2725616836.282381
0.10308872581721149	2645406018.5153446	2725611221.341853
0.10322148098732489	2645405397.5283575	
0.1033542361574383		
0.10348699132755171		
0.10361974649766512		
0.10375250166777854		
0.10388525683789195		
0.10401801200800535		
0.10415076717811876		
0.10428352234823217		
0.10441627751834558		
0.10454903268845898		
0.10468178785857239		
0.1048145430286858		
0.10494729819879921		
0.10508005336891262		
0.10521280853902602		
0.10534556370913944		
0.10547831887925285		
0.10561107404936626		
0.10574382921947967		
0.10587658438959308		
0.10600933955970648		
0.10614209472981989		
0.1062748498999333		
0.1064076050700467		
0.10654036024016011		
0.10667311541027352		
0.10680587058038693		
0.10693862575050035		
0.10707138092061376		
0.10720413609072717		
0.10733689126084058		
0.10746964643095398		
0.10760240160106739		
0.1077351567711808		
0.1078679119412942		
0.10800066711140761		
0.10813342228152102		
0.10826617745163443		
0.10839893262174785		
0.10853168779186126		
0.10866444296197467		
0.10879719813208807		
0.10892995330220148		
0.10906270847231489		
0.1091954636424283		
0.1093282188125417		
0.10946097398265511		
0.10959372915276852		
0.10972648432288193		
0.10985923949299534		
0.10999199466310876		
0.11012474983322217		
0.11025750500333557		
0.11039026017344898		
0.11052301534356239		
0.1106557705136758		
0.1107885256837892		
0.11092128085390261		
0.11105403602401602		
0.11118679119412943		
0.11131954636424284		
0.11145230153435626		
0.11158505670446967		
0.11171781187458307		
0.11185056704469648		
0.11198332221480989		
0.1121160773849233		
0.1122488325550367		
0.11238158772515011		
0.11251434289526352		
0.11264709806537693		
0.11277985323549033		
0.11291260840560374		
0.11304536357571716		
0.11317811874583057		
0.11331087391594398		
0.11344362908605739		
0.1135763842561708		
0.1137091394262842		
0.11384189459639761		
0.11397464976651102		
0.11410740493662443		
0.11424016010673783		
0.11437291527685124		
0.11450567044696465		
0.11463842561707807		
0.11477118078719148		
0.11490393595730489		
0.1150366911274183		
0.1151694462975317		
0.11530220146764511		
0.11543495663775852		
0.11556771180787193		
0.11570046697798533		
0.11583322214809874		
0.11596597731821215		
0.11609873248832557		
0.11623148765843898		
0.11636424282855239		
0.1164969979986658		
0.1166297531687792		
0.11676250833889261		
0.11689526350900602		
0.11702801867911942		
0.11716077384923283		
0.11729352901934624		
0.11742628418945965		
0.11755903935957306		
0.11769179452968648		
0.11782454969979989		
0.1179573048699133		
0.1180900600400267		
0.11822281521014011		
0.11835557038025352		
0.11848832555036692		
0.11862108072048033		
0.11875383589059374		
0.11888659106070715		
0.11901934623082056		
0.11915210140093396		
0.11928485657104738		
0.11941761174116079		
0.1195503669112742		
0.11968312208138761		
0.11981587725150102		
0.11994863242161442		
0.12008138759172783		
0.12021414276184124		
0.12034689793195465		
0.12047965310206805		
0.12061240827218146		
0.12074516344229488		
0.12087791861240829		
0.1210106737825217		
0.12114342895263511		
0.12127618412274851		
0.12140893929286192		
0.12154169446297533		
0.12167444963308874		
0.12180720480320215		
0.12193995997331555		
0.12207271514342896		
0.12220547031354237		
0.12233822548365579		
0.1224709806537692		
0.1226037358238826		
0.12273649099399601		
0.12286924616410942		
0.12300200133422283		
0.12313475650433624		
0.12326751167444965		
0.12340026684456305		
0.12353302201467646		
0.12366577718478987		
0.12379853235490328		
0.1239312875250167		
0.1240640426951301		
0.12419679786524351		
0.12432955303535692		
0.12446230820547033		
0.12459506337558374		
0.12472781854569714		
0.12486057371581055		
0.12499332888592396		
0.12512608405603737		
0.12525883922615078		
0.12539159439626418		
0.1255243495663776		
0.125657104736491		
0.1257898599066044		
0.12592261507671781		
0.12605537024683122		
0.12618812541694466		
0.12632088058705807		
0.12645363575717147		
0.12658639092728488		
0.1267191460973983		
0.1268519012675117		
0.1269846564376251		
0.1271174116077385		
0.12725016677785192		
0.12738292194796533		
0.12751567711807874		
0.12764843228819214		
0.12778118745830555		
0.12791394262841896		
0.12804669779853237		
0.12817945296864577		
0.12831220813875918		
0.1284449633088726		
0.128577718478986		
0.1287104736490994		
0.1288432288192128		
0.12897598398932622		
0.12910873915943963		
0.12924149432955306		
0.12937424949966647		
0.12950700466977988		
0.1296397598398933		
0.1297725150100067		
0.1299052701801201		
0.1300380253502335		
0.13017078052034692		
0.13030353569046033		
0.13043629086057373		
0.13056904603068714		
0.13070180120080055		
0.13083455637091396		
0.13096731154102736		
0.13110006671114077		
0.13123282188125418		
0.1313655770513676		
0.131498332221481		
0.1316310873915944		
0.1317638425617078		
0.13189659773182122		
0.13202935290193463		
0.13216210807204803		
0.13229486324216144		
0.13242761841227488		
0.13256037358238829		
0.1326931287525017		
0.1328258839226151		
0.1329586390927285		
0.13309139426284192		
0.13322414943295532		
0.13335690460306873		
0.13348965977318214		
0.13362241494329555		
0.13375517011340896		
0.13388792528352236		
0.13402068045363577		
0.13415343562374918		
0.1342861907938626		
0.134418945963976		
0.1345517011340894		
0.1346844563042028		
0.13481721147431622		
0.13494996664442963		
0.13508272181454303		
0.13521547698465644		
0.13534823215476985		
0.13548098732488328		
0.1356137424949967		
0.1357464976651101		
0.1358792528352235		
0.13601200800533692		
0.13614476317545032		
0.13627751834556373		
0.13641027351567714		
0.13654302868579055		
0.13667578385590395		
0.13680853902601736		
0.13694129419613077		
0.13707404936624418		
0.13720680453635759		
0.137339559706471		
0.1374723148765844		
0.1376050700466978		
0.13773782521681122		
0.13787058038692462		
0.13800333555703803		
0.13813609072715144		
0.13826884589726485		
0.13840160106737825		
0.1385343562374917		
0.1386671114076051		
0.1387998665777185		
0.1389326217478319		
0.13906537691794532		
0.13919813208805873		
0.13933088725817214		
0.13946364242828554		
0.13959639759839895		
0.13972915276851236		
0.13986190793862577		
0.13999466310873918		
0.14012741827885258		
0.140260173448966		
0.1403929286190794		
0.1405256837891928		
0.14065843895930621		
0.14079119412941962		
0.14092394929953303		
0.14105670446964644		
0.14118945963975985		
0.14132221480987325		
0.14145496997998666		
0.1415877251501001		
0.1417204803202135		
0.1418532354903269		
0.14198599066044032		
0.14211874583055373		
0.14225150100066714		
0.14238425617078054		
0.14251701134089395		
0.14264976651100736		
0.14278252168112077		
0.14291527685123417		
0.14304803202134758		
0.143180787191461		
0.1433135423615744		
0.1434462975316878		
0.1435790527018012		
0.14371180787191462		
0.14384456304202803		
0.14397731821214144		
0.14411007338225484		
0.14424282855236825		
0.14437558372248166		
0.14450833889259507		
0.14464109406270848		
0.1447738492328219		
0.14490660440293532		
0.14503935957304873		
0.14517211474316213		
0.14530486991327554		
0.14543762508338895		
0.14557038025350236		
0.14570313542361576		
0.14583589059372917		
0.14596864576384258		
0.146101400933956		
0.1462341561040694		
0.1463669112741828		
0.1464996664442962		
0.14663242161440962		
0.14676517678452303		
0.14689793195463643		
0.14703068712474984		
0.14716344229486325		
0.14729619746497666		
0.14742895263509007		
0.14756170780520347		
0.14769446297531688		
0.14782721814543032		
0.14795997331554372		
0.14809272848565713		
0.14822548365577054		
0.14835823882588395		
0.14849099399599736		
0.14862374916611076		
0.14875650433622417		
0.14888925950633758		
0.149022014676451		
0.1491547698465644		
0.1492875250166778		
0.1494202801867912		
0.14955303535690462		
0.14968579052701803		
0.14981854569713143		
0.14995130086724484		
0.15008405603735825		
0.15021681120747166		
0.15034956637758506		
0.15048232154769847		
0.15061507671781188		
0.1507478318879253		
0.15088058705803872		
0.15101334222815213		
0.15114609739826554		
0.15127885256837895		
0.15141160773849235		
0.15154436290860576		
0.15167711807871917		
0.15180987324883258		
0.15194262841894599		
0.1520753835890594		
0.1522081387591728		
0.1523408939292862		
0.15247364909939962		
0.15260640426951302		
0.15273915943962643		
0.15287191460973984		
0.15300466977985325		
0.15313742494996666		
0.15327018012008006		
0.15340293529019347		
0.15353569046030688		
0.1536684456304203		
0.1538012008005337		
0.15393395597064713		
0.15406671114076054		
0.15419946631087394		
0.15433222148098735		
0.15446497665110076		
0.15459773182121417		
0.15473048699132758		
0.15486324216144098		
0.1549959973315544		
0.1551287525016678		
0.1552615076717812		
0.15539426284189461		
0.15552701801200802		
0.15565977318212143		
0.15579252835223484		
0.15592528352234825		
0.15605803869246165		
0.15619079386257506		
0.15632354903268847		
0.15645630420280188		
0.15658905937291528		
0.1567218145430287		
0.1568545697131421		
0.1569873248832555		
0.15712008005336894		
0.15725283522348235		
0.15738559039359576		
0.15751834556370917		
0.15765110073382257		
0.15778385590393598		
0.1579166110740494		
0.1580493662441628		
0.1581821214142762		
0.1583148765843896		
0.15844763175450302		
0.15858038692461643		
0.15871314209472984		
0.15884589726484324		
0.15897865243495665		
0.15911140760507006		
0.15924416277518347		
0.15937691794529688		
0.15950967311541028		
0.1596424282855237		
0.1597751834556371		
0.1599079386257505		
0.16004069379586391		
0.16017344896597735		
0.16030620413609076		
0.16043895930620417		
0.16057171447631757		
0.16070446964643098		
0.1608372248165444		
0.1609699799866578		
0.1611027351567712		
0.1612354903268846		
0.16136824549699802		
0.16150100066711143		
0.16163375583722484		
0.16176651100733824		
0.16189926617745165		
0.16203202134756506		
0.16216477651767847		
0.16229753168779187		
0.16243028685790528		
0.1625630420280187		
0.1626957971981321		
0.1628285523682455		
0.1629613075383589		
0.16309406270847232		
0.16322681787858576		
0.16335957304869916		
0.16349232821881257		
0.16362508338892598		
0.1637578385590394		
0.1638905937291528		
0.1640233488992662		
0.1641561040693796		
0.16428885923949302		
0.16442161440960643		
0.16455436957971983		
0.16468712474983324		
0.16481987991994665		
0.16495263509006006		
0.16508539026017346		
0.16521814543028687		
0.16535090060040028		
0.1654836557705137		
0.1656164109406271		
0.1657491661107405		
0.1658819212808539		
0.16601467645096732		
0.16614743162108073		
0.16628018679119413		
0.16641294196130757		
0.16654569713142098		
0.16667845230153439		
0.1668112074716478		
0.1669439626417612		
0.1670767178118746		
0.16720947298198802		
0.16734222815210142		
0.16747498332221483		
0.16760773849232824		
0.16774049366244165		
0.16787324883255506		
0.16800600400266846		
0.16813875917278187		
0.16827151434289528		
0.1684042695130087		
0.1685370246831221		
0.1686697798532355		
0.1688025350233489		
0.16893529019346232		
0.16906804536357573		
0.16920080053368913		
0.16933355570380254		
0.16946631087391598		
0.16959906604402938		
0.1697318212141428		
0.1698645763842562		
0.1699973315543696		
0.17013008672448302		
0.17026284189459642		
0.17039559706470983		
0.17052835223482324		
0.17066110740493665		
0.17079386257505005		
0.17092661774516346		
0.17105937291527687		
0.17119212808539028		
0.17132488325550368		
0.1714576384256171		
0.1715903935957305		
0.1717231487658439		
0.17185590393595732		
0.17198865910607072		
0.17212141427618413		
0.17225416944629754		
0.17238692461641095		
0.17251967978652438		
0.1726524349566378		
0.1727851901267512		
0.1729179452968646		
0.173050700466978		
0.17318345563709142		
0.17331621080720483		
0.17344896597731824		
0.17358172114743164		
0.17371447631754505		
0.17384723148765846		
0.17397998665777187		
0.17411274182788528		
0.17424549699799868		
0.1743782521681121		
0.1745110073382255		
0.1746437625083389		
0.17477651767845231		
0.17490927284856572		
0.17504202801867913		
0.17517478318879254		
0.17530753835890595		
0.17544029352901935		
0.1755730486991328		
0.1757058038692462		
0.1758385590393596		
0.175971314209473		
0.17610406937958642		
0.17623682454969983		
0.17636957971981324		
0.17650233488992664		
0.17663509006004005		
0.17676784523015346		
0.17690060040026687		
0.17703335557038027		
0.17716611074049368		
0.1772988659106071		
0.1774316210807205		
0.1775643762508339		
0.1776971314209473		
0.17782988659106072		
0.17796264176117413		
0.17809539693128754		
0.17822815210140094		
0.17836090727151435		
0.17849366244162776		
0.17862641761174117		
0.1787591727818546		
0.178891927951968		
0.17902468312208142		
0.17915743829219483		
0.17929019346230823		
0.17942294863242164		
0.17955570380253505		
0.17968845897264846		
0.17982121414276186		
0.17995396931287527		
0.18008672448298868		
0.1802194796531021		
0.1803522348232155		
0.1804849899933289		
0.1806177451634423		
0.18075050033355572		
0.18088325550366913		
0.18101601067378253		
0.18114876584389594		
0.18128152101400935		
0.18141427618412276		
0.18154703135423617		
0.18167978652434957		
0.181812541694463		
0.18194529686457642		
0.18207805203468982		
0.18221080720480323		
0.18234356237491664		
0.18247631754503005		
0.18260907271514346		
0.18274182788525686		
0.18287458305537027		
0.18300733822548368		
0.1831400933955971		
0.1832728485657105		
0.1834056037358239		
0.1835383589059373		
0.18367111407605072		
0.18380386924616413		
0.18393662441627753		
0.18406937958639094		
0.18420213475650435		
0.18433488992661776		
0.18446764509673116		
0.18460040026684457		
0.18473315543695798		
0.18486591060707142		
0.18499866577718482		
0.18513142094729823		
0.18526417611741164		
0.18539693128752505		
0.18552968645763845		
0.18566244162775186		
0.18579519679786527		
0.18592795196797868		
0.18606070713809209		
0.1861934623082055		
0.1863262174783189		
0.1864589726484323		
0.18659172781854572		
0.18672448298865912		
0.18685723815877253		
0.18698999332888594		
0.18712274849899935		
0.18725550366911276		
0.18738825883922616		
0.18752101400933957		
0.18765376917945298		
0.18778652434956639		
0.1879192795196798		
0.18805203468979323		
0.18818478985990664		
0.18831754503002004		
0.18845030020013345		
0.18858305537024686		
0.18871581054036027		
0.18884856571047368		
0.18898132088058708		
0.1891140760507005		
0.1892468312208139		
0.1893795863909273		
0.18951234156104071		
0.18964509673115412		
0.18977785190126753		
0.18991060707138094		
0.19004336224149435		
0.19017611741160775		
0.19030887258172116		
0.19044162775183457		
0.19057438292194798		
0.19070713809206138		
0.1908398932621748		
0.1909726484322882		
0.19110540360240164		
0.19123815877251504		
0.19137091394262845		
0.19150366911274186		
0.19163642428285527		
0.19176917945296867		
0.19190193462308208		
0.1920346897931955		
0.1921674449633089		
0.1923002001334223		
0.1924329553035357		
0.19256571047364912		
0.19269846564376253		
0.19283122081387594		
0.19296397598398934		
0.19309673115410275		
0.19322948632421616		
0.19336224149432957		
0.19349499666444298		
0.19362775183455638		
0.1937605070046698		
0.1938932621747832		
0.1940260173448966		
0.19415877251501004		
0.19429152768512345		
0.19442428285523686		
0.19455703802535027		
0.19468979319546367		
0.19482254836557708		
0.1949553035356905		
0.1950880587058039		
0.1952208138759173		
0.1953535690460307		
0.19548632421614412		
0.19561907938625753		
0.19575183455637093		
0.19588458972648434		
0.19601734489659775		
0.19615010006671116		
0.19628285523682457		
0.19641561040693797		
0.19654836557705138		
0.1966811207471648		
0.1968138759172782		
0.1969466310873916		
0.197079386257505		
0.19721214142761845		
0.19734489659773186		
0.19747765176784526		
0.19761040693795867		
0.19774316210807208		
0.1978759172781855		
0.1980086724482989		
0.1981414276184123		
0.1982741827885257		
0.19840693795863912		
0.19853969312875253		
0.19867244829886593		
0.19880520346897934		
0.19893795863909275		
0.19907071380920616		
0.19920346897931956		
0.19933622414943297		
0.19946897931954638		
0.1996017344896598		
0.1997344896597732		
0.1998672448298866		
0.2		
